,p-value,model,latent_dimension,mask_num,county
1295,0.0,PPCA,4,02,Washington
1296,0.0,PPCA,4,03,Washington
1297,0.0,PPCA,20,05,Washington
1298,0.04899999871850014,GAP,4,04,Washington
1299,0.0,PPCA,4,01,Washington
1300,0.0,PPCA,15,05,Washington
1301,0.0005000000237487257,GAP,20,03,Washington
1302,0.0,GAP,15,04,Washington
1303,0.0,PPCA,20,02,Washington
1304,0.0,GAP,5,01,Washington
1305,0.2004999965429306,GAP,20,01,Washington
1306,0.0,GAP,5,03,Washington
1307,0.030500000342726707,GAP,15,01,Washington
1308,0.0,PPCA,15,02,Washington
1309,0.0,PPCA,5,04,Washington
1310,0.009999999776482582,GAP,20,04,Washington
1311,0.0,PPCA,5,05,Washington
1312,0.0,GAP,5,02,Washington
1313,0.0,PPCA,10,01,Washington
1314,0.0,PPCA,5,01,Washington
1315,0.0,GAP,10,02,Washington
1316,0.26899999380111694,GAP,5,04,Washington
1317,0.0,PPCA,5,03,Washington
1318,0.0,PPCA,5,02,Washington
1319,0.6625000238418579,GAP,5,05,Washington
1320,0.0,PPCA,10,04,Washington
1321,0.0,PPCA,10,05,Washington
1322,0.0044999998062849045,GAP,10,03,Washington
1323,0.0,PPCA,15,03,Washington
1324,0.36266666650772095,GAP,20,05,Washington
1325,0.012000000104308128,GAP,15,05,Washington
1326,0.0,PPCA,20,03,Washington
1327,0.0,PPCA,15,04,Washington
1328,0.0,PPCA,20,01,Washington
1329,0.007000000216066837,GAP,20,02,Washington
1330,0.0010000000474974513,GAP,15,02,Washington
1331,0.0,PPCA,15,01,Washington
1332,0.0010000000474974513,PPCA,20,04,Washington
1333,0.0,PPCA,10,02,Washington
1334,0.0,GAP,10,01,Washington
1335,0.019999999552965164,GAP,10,04,Washington
1336,0.0,GAP,20,04,San Francisco
1337,0.0,GAP,15,01,San Francisco
1338,0.0,GAP,20,01,San Francisco
1339,0.0,GAP,15,04,San Francisco
1340,0.0,GAP,10,02,San Francisco
1341,0.0,GAP,10,05,San Francisco
1342,0.0,GAP,20,03,San Francisco
1343,0.0,GAP,15,03,San Francisco
1344,0.0,GAP,15,02,San Francisco
1345,0.0,GAP,20,02,San Francisco
1346,0.0,GAP,10,04,San Francisco
1347,0.0,GAP,10,01,San Francisco
1348,0.0,GAP,10,03,San Francisco
1349,0.0,GAP,5,05,San Francisco
1350,0.0,GAP,5,04,San Francisco
1351,0.0,GAP,5,02,San Francisco
1352,0.0,GAP,5,03,San Francisco
1353,0.10599999874830246,GAP,15,05,San Francisco
1354,0.0,GAP,20,05,San Francisco
1355,0.0,GAP,5,01,San Francisco
1356,0.9114999771118164,GAP,20,05,Denver
1357,0.0,GAP,15,05,Denver
1358,0.0,GAP,10,03,Denver
1359,0.2409999966621399,GAP,10,01,Denver
1360,0.0,GAP,10,04,Denver
1361,0.35199999809265137,GAP,20,02,Denver
1362,0.0,GAP,15,02,Denver
1363,0.41350001096725464,GAP,5,01,Denver
1364,0.0,GAP,15,03,Denver
1365,0.7515000104904175,GAP,5,02,Denver
1366,0.05950000137090683,GAP,5,03,Denver
1367,0.0,GAP,20,03,Denver
1368,0.0,GAP,10,05,Denver
1369,0.11749999970197678,GAP,5,05,Denver
1370,0.04600000008940697,GAP,5,04,Denver
1371,0.0,GAP,10,02,Denver
1372,0.0,GAP,15,04,Denver
1373,0.0,GAP,20,01,Denver
1374,0.5615000128746033,GAP,15,01,Denver
1375,0.0,GAP,20,04,Denver
1376,0.8697500228881836,GAP,20,02,Baltimore
1377,0.0,GAP,15,02,Baltimore
1378,0.0,GAP,10,01,Baltimore
1379,0.0,GAP,10,04,Baltimore
1380,0.3149999976158142,GAP,5,03,Baltimore
1381,0.0,GAP,5,02,Baltimore
1382,0.0,GAP,10,03,Baltimore
1383,0.0,GAP,5,01,Baltimore
1384,0.0010000000474974513,GAP,20,05,Baltimore
1385,0.0,GAP,5,04,Baltimore
1386,0.0,GAP,5,05,Baltimore
1387,0.0,GAP,15,05,Baltimore
1388,0.4867500066757202,GAP,20,01,Baltimore
1389,0.0,GAP,15,04,Baltimore
1390,0.10999999940395355,GAP,20,04,Baltimore
1391,0.4805000126361847,GAP,15,01,Baltimore
1392,0.0,GAP,10,02,Baltimore
1393,0.0,GAP,10,05,Baltimore
1394,0.7447500228881836,GAP,15,03,Baltimore
1395,0.0,GAP,20,03,Baltimore
1396,0.0,GAP,15,01,LA Chargers
1397,0.0,GAP,20,04,LA Chargers
1398,0.0,GAP,15,04,LA Chargers
1399,0.0,GAP,20,01,LA Chargers
1400,0.0,GAP,10,02,LA Chargers
1401,0.0,GAP,8,04,LA Chargers
1402,0.0,GAP,8,05,LA Chargers
1403,0.0,GAP,10,05,LA Chargers
1404,0.0,GAP,8,01,LA Chargers
1405,0.0,GAP,20,03,LA Chargers
1406,0.0,GAP,15,03,LA Chargers
1407,0.0,GAP,8,03,LA Chargers
1408,0.0,GAP,8,02,LA Chargers
1409,0.0,GAP,15,02,LA Chargers
1410,0.0,GAP,5,01,LA Chargers
1411,0.0,GAP,5,02,LA Chargers
1412,0.0,GAP,5,03,LA Chargers
1413,0.0,GAP,20,02,LA Chargers
1414,0.0,GAP,10,04,LA Chargers
1415,0.0,GAP,5,05,LA Chargers
1416,0.0,GAP,5,04,LA Chargers
1417,0.0,GAP,10,01,LA Chargers
1418,0.0,GAP,10,03,LA Chargers
1419,0.0,GAP,15,05,LA Chargers
1420,0.0,GAP,20,05,LA Chargers
1421,0.0,GAP,20,03,Seattle
1422,0.0,GAP,15,03,Seattle
1423,0.0,GAP,14,04,Seattle
1424,0.0,GAP,14,01,Seattle
1425,0.0,GAP,10,05,Seattle
1426,0.0,GAP,14,03,Seattle
1427,0.0,GAP,10,02,Seattle
1428,0.0,GAP,20,04,Seattle
1429,0.0,GAP,15,01,Seattle
1430,0.0,GAP,20,01,Seattle
1431,0.0,GAP,15,04,Seattle
1432,0.0,GAP,5,01,Seattle
1433,0.0,GAP,15,05,Seattle
1434,0.0,GAP,5,02,Seattle
1435,0.0,GAP,20,05,Seattle
1436,0.0,GAP,5,03,Seattle
1437,0.0,GAP,10,03,Seattle
1438,0.04899999871850014,GAP,5,05,Seattle
1439,0.0,GAP,14,02,Seattle
1440,0.003000000026077032,GAP,5,04,Seattle
1441,0.0,GAP,10,04,Seattle
1442,0.0,GAP,10,01,Seattle
1443,0.0,GAP,14,05,Seattle
1444,0.0,GAP,15,02,Seattle
1445,0.0,GAP,20,02,Seattle
1446,0.0,GAP,15,01,Cleveland
1447,0.0,GAP,12,01,Cleveland
1448,0.0,GAP,11,05,Cleveland
1449,0.0,GAP,20,04,Cleveland
1450,0.0,GAP,12,04,Cleveland
1451,0.0,GAP,15,04,Cleveland
1452,0.8489999771118164,GAP,20,01,Cleveland
1453,0.0,GAP,10,02,Cleveland
1454,0.0,GAP,10,05,Cleveland
1455,0.0,GAP,11,02,Cleveland
1456,0.0,GAP,20,03,Cleveland
1457,0.0,GAP,15,03,Cleveland
1458,0.0,GAP,12,03,Cleveland
1459,0.0,GAP,5,05,Cleveland
1460,0.0,GAP,15,02,Cleveland
1461,0.0,GAP,12,02,Cleveland
1462,0.0,GAP,5,04,Cleveland
1463,0.0,GAP,11,03,Cleveland
1464,0.9994999766349792,GAP,20,02,Cleveland
1465,0.0,GAP,5,02,Cleveland
1466,0.0,GAP,10,04,Cleveland
1467,0.0,GAP,5,03,Cleveland
1468,0.0,GAP,5,01,Cleveland
1469,0.9290000200271606,GAP,10,01,Cleveland
1470,0.0,GAP,10,03,Cleveland
1471,0.0,GAP,12,05,Cleveland
1472,0.0,GAP,11,01,Cleveland
1473,0.0,GAP,15,05,Cleveland
1474,0.0,GAP,11,04,Cleveland
1475,0.0,GAP,20,05,Cleveland
1476,0.9944999814033508,GAP,10,03,Kansas City
1477,0.9994999766349792,GAP,20,05,Kansas City
1478,0.9955000281333923,GAP,11,04,Kansas City
1479,0.996999979019165,GAP,11,01,Kansas City
1480,1.0,GAP,15,05,Kansas City
1481,0.8389999866485596,GAP,20,02,Kansas City
1482,0.9994999766349792,GAP,11,03,Kansas City
1483,0.8165000081062317,GAP,15,02,Kansas City
1484,1.0,GAP,10,01,Kansas City
1485,0.9934999942779541,GAP,10,04,Kansas City
1486,0.9990000128746033,GAP,10,05,Kansas City
1487,0.14499999582767487,GAP,5,01,Kansas City
1488,0.0215000007301569,GAP,5,02,Kansas City
1489,0.8679999709129333,GAP,5,03,Kansas City
1490,0.9955000281333923,GAP,15,03,Kansas City
1491,0.7889999747276306,GAP,5,05,Kansas City
1492,0.9990000128746033,GAP,20,03,Kansas City
1493,0.8920000195503235,GAP,11,02,Kansas City
1494,0.0,GAP,5,04,Kansas City
1495,1.0,GAP,20,01,Kansas City
1496,0.9959999918937683,GAP,15,04,Kansas City
1497,0.9909999966621399,GAP,20,04,Kansas City
1498,0.9990000128746033,GAP,15,01,Kansas City
1499,1.0,GAP,11,05,Kansas City
1500,0.9085000157356262,GAP,10,02,Kansas City
1501,0.0044999998062849045,GAP,12,02,Las Vegas
1502,0.0,GAP,15,02,Las Vegas
1503,0.004999999888241291,GAP,20,02,Las Vegas
1504,0.00033333332976326346,GAP,10,04,Las Vegas
1505,0.001500000013038516,GAP,10,01,Las Vegas
1506,0.004000000189989805,GAP,10,03,Las Vegas
1507,0.0,GAP,15,05,Las Vegas
1508,0.0,GAP,12,05,Las Vegas
1509,0.0,GAP,20,05,Las Vegas
1510,0.0,GAP,5,02,Las Vegas
1511,0.0010000000474974513,GAP,12,01,Las Vegas
1512,0.0020000000949949026,GAP,15,01,Las Vegas
1513,0.0,GAP,5,03,Las Vegas
1514,0.0,GAP,20,04,Las Vegas
1515,0.0,GAP,15,04,Las Vegas
1516,0.0010000000474974513,GAP,12,04,Las Vegas
1517,0.001500000013038516,GAP,5,01,Las Vegas
1518,0.0,GAP,20,01,Las Vegas
1519,0.0,GAP,5,05,Las Vegas
1520,0.0,GAP,5,04,Las Vegas
1521,0.0,GAP,10,02,Las Vegas
1522,0.0,GAP,10,05,Las Vegas
1523,0.0,GAP,20,03,Las Vegas
1524,0.004999999888241291,GAP,12,03,Las Vegas
1525,0.0,GAP,15,03,Las Vegas
1526,0.3894999921321869,GAP,10,03,Green Bay
1527,0.37599998712539673,GAP,52,05,Green Bay
1528,0.671500027179718,GAP,20,05,Green Bay
1529,0.6320000290870667,GAP,15,05,Green Bay
1530,0.9315000176429749,GAP,52,02,Green Bay
1531,0.9269999861717224,GAP,20,02,Green Bay
1532,0.9359999895095825,GAP,15,02,Green Bay
1533,0.9975000023841858,GAP,10,01,Green Bay
1534,0.9509999752044678,GAP,10,04,Green Bay
1535,0.46549999713897705,GAP,10,05,Green Bay
1536,0.7544999718666077,GAP,15,03,Green Bay
1537,0.6759999990463257,GAP,52,03,Green Bay
1538,0.7455000281333923,GAP,20,03,Green Bay
1539,0.9449999928474426,GAP,15,04,Green Bay
1540,0.0005000000237487257,GAP,5,01,Green Bay
1541,0.9764999747276306,GAP,52,01,Green Bay
1542,0.9929999709129333,GAP,20,01,Green Bay
1543,0.05900000035762787,GAP,5,02,Green Bay
1544,0.9085000157356262,GAP,52,04,Green Bay
1545,0.9925000071525574,GAP,15,01,Green Bay
1546,0.9430000185966492,GAP,20,04,Green Bay
1547,0.0010000000474974513,GAP,5,03,Green Bay
1548,0.906000018119812,GAP,10,02,Green Bay
1549,0.0,GAP,5,05,Green Bay
1550,0.19300000369548798,GAP,5,04,Green Bay
1551,0.0,GAP,10,05,Tampa Bay
1552,0.0,GAP,20,03,Tampa Bay
1553,0.0,GAP,15,03,Tampa Bay
1554,0.0,GAP,15,01,Tampa Bay
1555,0.0,GAP,5,04,Tampa Bay
1556,0.0,GAP,5,05,Tampa Bay
1557,0.0,GAP,20,04,Tampa Bay
1558,0.0,GAP,15,04,Tampa Bay
1559,0.0,GAP,20,01,Tampa Bay
1560,0.0,GAP,5,03,Tampa Bay
1561,0.0,GAP,5,02,Tampa Bay
1562,0.8345000147819519,GAP,10,02,Tampa Bay
1563,0.0,GAP,5,01,Tampa Bay
1564,0.0,GAP,10,03,Tampa Bay
1565,0.020999999716877937,GAP,15,05,Tampa Bay
1566,0.0,GAP,20,05,Tampa Bay
1567,0.9309999942779541,GAP,15,02,Tampa Bay
1568,0.8960000276565552,GAP,20,02,Tampa Bay
1569,0.0,GAP,10,04,Tampa Bay
1570,0.0,GAP,10,01,Tampa Bay
1571,0.0,GAP,10,01,New England
1572,0.035999998450279236,GAP,9,05,New England
1573,0.13750000298023224,GAP,10,04,New England
1574,0.13750000298023224,GAP,9,04,New England
1575,0.1875,GAP,9,01,New England
1576,0.0,GAP,20,02,New England
1577,0.0,GAP,9,02,New England
1578,0.0,GAP,15,02,New England
1579,0.045499999076128006,GAP,9,03,New England
1580,0.0,GAP,20,05,New England
1581,0.0,GAP,15,05,New England
1582,0.0,GAP,10,03,New England
1583,0.0,GAP,5,02,New England
1584,0.0,GAP,5,03,New England
1585,0.0,GAP,10,02,New England
1586,0.0,GAP,5,01,New England
1587,0.0,GAP,15,04,New England
1588,0.0,GAP,5,05,New England
1589,0.0,GAP,5,04,New England
1590,0.0,GAP,20,01,New England
1591,0.1589999943971634,GAP,15,01,New England
1592,0.0,GAP,20,04,New England
1593,0.0,GAP,15,03,New England
1594,0.0,GAP,20,03,New England
1595,0.0,GAP,10,05,New England
1596,0.0,GAP,35,04,Miami
1597,0.0,GAP,35,01,Miami
1598,0.0,GAP,10,03,Miami
1599,0.0,GAP,30,02,Miami
1600,0.0,GAP,20,05,Miami
1601,0.0,GAP,15,05,Miami
1602,0.0,GAP,8,01,Miami
1603,0.0,GAP,20,02,Miami
1604,0.0,GAP,30,05,Miami
1605,0.0,GAP,8,02,Miami
1606,0.0,GAP,15,02,Miami
1607,0.0,GAP,8,03,Miami
1608,0.0,GAP,35,03,Miami
1609,0.0,GAP,10,01,Miami
1610,0.0,GAP,8,05,Miami
1611,0.0,GAP,8,04,Miami
1612,0.0,GAP,10,04,Miami
1613,0.0,GAP,10,05,Miami
1614,0.0,GAP,5,04,Miami
1615,0.0,GAP,35,02,Miami
1616,0.0,GAP,5,05,Miami
1617,0.0,GAP,15,03,Miami
1618,0.0,GAP,30,01,Miami
1619,0.0,GAP,5,01,Miami
1620,0.0,GAP,5,03,Miami
1621,0.0,GAP,20,03,Miami
1622,0.0,GAP,5,02,Miami
1623,0.0,GAP,30,04,Miami
1624,0.0,GAP,4,05,Miami
1625,0.0,GAP,15,04,Miami
1626,0.0,GAP,3,05,Miami
1627,0.0,GAP,3,04,Miami
1628,0.0,GAP,20,01,Miami
1629,0.0,GAP,4,04,Miami
1630,0.0,GAP,15,01,Miami
1631,0.0,GAP,30,03,Miami
1632,0.0,GAP,20,04,Miami
1633,0.0,GAP,4,02,Miami
1634,0.0,GAP,3,02,Miami
1635,0.0,GAP,10,02,Miami
1636,0.0,GAP,3,03,Miami
1637,0.0,GAP,4,03,Miami
1638,0.0,GAP,35,05,Miami
1639,0.0,GAP,3,01,Miami
1640,0.0,GAP,4,01,Miami
1641,0.46549999713897705,GAP,10,02,NY Giants
1642,0.0,GAP,7,01,NY Giants
1643,0.0,GAP,7,03,NY Giants
1644,0.0,GAP,7,02,NY Giants
1645,0.0,GAP,20,01,NY Giants
1646,0.0,GAP,15,04,NY Giants
1647,0.0,GAP,7,04,NY Giants
1648,0.0,GAP,20,04,NY Giants
1649,0.0,GAP,7,05,NY Giants
1650,0.0,GAP,15,01,NY Giants
1651,0.0,GAP,15,03,NY Giants
1652,0.0,GAP,20,03,NY Giants
1653,0.051500000059604645,GAP,10,05,NY Giants
1654,0.0,GAP,5,05,NY Giants
1655,0.019999999552965164,GAP,10,01,NY Giants
1656,0.0,GAP,5,04,NY Giants
1657,0.003000000026077032,GAP,10,04,NY Giants
1658,0.0,GAP,20,02,NY Giants
1659,0.0,GAP,5,02,NY Giants
1660,0.0,GAP,5,03,NY Giants
1661,0.0,GAP,5,01,NY Giants
1662,0.0,GAP,15,02,NY Giants
1663,0.0,GAP,20,05,NY Giants
1664,0.0,GAP,15,05,NY Giants
1665,0.0,GAP,10,03,NY Giants
1666,0.0,GAP,5,01,NY Jets
1667,0.0,GAP,10,05,NY Jets
1668,0.0,GAP,5,03,NY Jets
1669,0.0,GAP,5,02,NY Jets
1670,0.0,GAP,15,03,NY Jets
1671,0.0,GAP,5,04,NY Jets
1672,0.0,GAP,5,05,NY Jets
1673,0.0,GAP,20,03,NY Jets
1674,0.0,GAP,15,04,NY Jets
1675,0.0,GAP,20,01,NY Jets
1676,0.0,GAP,15,01,NY Jets
1677,0.0,GAP,20,04,NY Jets
1678,0.0,GAP,10,02,NY Jets
1679,0.0,GAP,7,05,NY Jets
1680,0.0,GAP,7,04,NY Jets
1681,0.013500000350177288,GAP,10,03,NY Jets
1682,0.0,GAP,7,02,NY Jets
1683,0.0,GAP,20,05,NY Jets
1684,0.0,GAP,7,03,NY Jets
1685,0.0,GAP,15,05,NY Jets
1686,0.1809999942779541,GAP,7,01,NY Jets
1687,0.0,GAP,20,02,NY Jets
1688,0.0,GAP,15,02,NY Jets
1689,0.0,GAP,10,01,NY Jets
1690,0.0,GAP,10,04,NY Jets
1691,0.6389999985694885,GAP,10,03,Tennessee
1692,0.25999999046325684,GAP,13,02,Tennessee
1693,0.0,GAP,15,05,Tennessee
1694,0.0,GAP,20,05,Tennessee
1695,0.0430000014603138,GAP,15,02,Tennessee
1696,0.0,GAP,5,05,Tennessee
1697,0.0,GAP,20,02,Tennessee
1698,0.0,GAP,5,04,Tennessee
1699,0.0,GAP,5,01,Tennessee
1700,0.0,GAP,10,04,Tennessee
1701,0.0,GAP,5,02,Tennessee
1702,0.6399999856948853,GAP,13,05,Tennessee
1703,0.0,GAP,10,01,Tennessee
1704,0.0,GAP,5,03,Tennessee
1705,0.0,GAP,13,04,Tennessee
1706,0.32850000262260437,GAP,13,01,Tennessee
1707,0.6790000200271606,GAP,10,05,Tennessee
1708,0.0,GAP,20,03,Tennessee
1709,0.0,GAP,15,03,Tennessee
1710,0.0,GAP,15,01,Tennessee
1711,0.0,GAP,20,04,Tennessee
1712,0.0,GAP,15,04,Tennessee
1713,0.0,GAP,20,01,Tennessee
1714,0.8205000162124634,GAP,13,03,Tennessee
1715,0.0,GAP,10,02,Tennessee
1716,0.0,GAP,10,02,LA Rams
1717,0.0,GAP,15,01,LA Rams
1718,0.0,GAP,20,04,LA Rams
1719,0.0,GAP,15,04,LA Rams
1720,0.0,GAP,20,01,LA Rams
1721,0.0,GAP,20,03,LA Rams
1722,0.0,GAP,15,03,LA Rams
1723,0.0,GAP,8,05,LA Rams
1724,0.0,GAP,8,04,LA Rams
1725,0.0,GAP,8,01,LA Rams
1726,0.0,GAP,8,02,LA Rams
1727,0.0,GAP,10,05,LA Rams
1728,0.0,GAP,8,03,LA Rams
1729,0.0,GAP,10,04,LA Rams
1730,0.0,GAP,5,01,LA Rams
1731,0.0,GAP,5,03,LA Rams
1732,0.0,GAP,5,02,LA Rams
1733,0.0,GAP,10,01,LA Rams
1734,0.0,GAP,15,02,LA Rams
1735,0.0,GAP,5,04,LA Rams
1736,0.0,GAP,20,02,LA Rams
1737,0.0,GAP,5,05,LA Rams
1738,0.0,GAP,15,05,LA Rams
1739,0.0,GAP,20,05,LA Rams
1740,0.0,GAP,10,03,LA Rams
1741,0.0,GAP,10,02,Chicago
1742,0.0,GAP,20,01,Chicago
1743,0.0,GAP,15,04,Chicago
1744,0.0,GAP,20,04,Chicago
1745,0.0,GAP,15,01,Chicago
1746,0.0,GAP,15,03,Chicago
1747,0.0,GAP,5,05,Chicago
1748,0.0,GAP,20,03,Chicago
1749,0.0,GAP,5,04,Chicago
1750,0.0,GAP,10,05,Chicago
1751,0.0,GAP,5,01,Chicago
1752,0.0,GAP,5,02,Chicago
1753,0.0,GAP,5,03,Chicago
1754,0.0,GAP,10,01,Chicago
1755,0.0,GAP,10,04,Chicago
1756,0.0,GAP,20,02,Chicago
1757,0.0,GAP,15,02,Chicago
1758,0.0,GAP,20,05,Chicago
1759,0.0,GAP,15,05,Chicago
1760,0.0,GAP,10,03,Chicago
1761,0.0,GAP,10,02,Dallas
1762,0.0,GAP,20,04,Dallas
1763,0.0,GAP,37,03,Dallas
1764,0.0,GAP,15,01,Dallas
1765,0.0,GAP,20,01,Dallas
1766,0.0,GAP,15,04,Dallas
1767,0.0,GAP,20,03,Dallas
1768,0.0,GAP,37,04,Dallas
1769,0.0,GAP,37,01,Dallas
1770,0.0,GAP,15,03,Dallas
1771,0.0,GAP,10,05,Dallas
1772,0.0,GAP,10,04,Dallas
1773,0.0,GAP,10,01,Dallas
1774,0.0,GAP,15,02,Dallas
1775,0.0,GAP,20,02,Dallas
1776,0.0,GAP,37,05,Dallas
1777,0.0,GAP,5,01,Dallas
1778,0.0,GAP,15,05,Dallas
1779,0.0,GAP,5,02,Dallas
1780,0.0,GAP,20,05,Dallas
1781,0.609499990940094,GAP,37,02,Dallas
1782,0.0,GAP,5,03,Dallas
1783,0.0,GAP,10,03,Dallas
1784,0.0,GAP,5,05,Dallas
1785,0.0,GAP,5,04,Dallas
1786,0.0,GAP,15,05,Cincinnati
1787,0.9994999766349792,GAP,20,05,Cincinnati
1788,0.0,GAP,10,03,Cincinnati
1789,0.0,GAP,13,02,Cincinnati
1790,0.8569999933242798,GAP,10,04,Cincinnati
1791,0.9994999766349792,GAP,13,05,Cincinnati
1792,0.0,GAP,10,01,Cincinnati
1793,0.0,GAP,15,02,Cincinnati
1794,0.0,GAP,20,02,Cincinnati
1795,0.9944999814033508,GAP,20,03,Cincinnati
1796,0.0,GAP,5,01,Cincinnati
1797,0.0,GAP,5,03,Cincinnati
1798,0.0,GAP,5,02,Cincinnati
1799,0.0,GAP,15,03,Cincinnati
1800,0.0,GAP,13,04,Cincinnati
1801,0.0,GAP,5,04,Cincinnati
1802,0.0,GAP,13,01,Cincinnati
1803,0.0,GAP,10,05,Cincinnati
1804,0.0,GAP,5,05,Cincinnati
1805,0.0,GAP,13,03,Cincinnati
1806,0.0,GAP,10,02,Cincinnati
1807,0.9225000143051147,GAP,20,04,Cincinnati
1808,0.9909999966621399,GAP,15,01,Cincinnati
1809,0.0,GAP,20,01,Cincinnati
1810,0.0,GAP,15,04,Cincinnati
1811,1.0,GAP,15,05,Minnesota
1812,1.0,GAP,20,05,Minnesota
1813,0.999666690826416,GAP,10,03,Minnesota
1814,1.0,GAP,10,04,Minnesota
1815,1.0,GAP,10,01,Minnesota
1816,0.0,GAP,15,02,Minnesota
1817,1.0,GAP,20,02,Minnesota
1818,0.9886666536331177,GAP,20,03,Minnesota
1819,1.0,GAP,15,03,Minnesota
1820,0.0,GAP,10,05,Minnesota
1821,0.0,GAP,5,01,Minnesota
1822,0.0,GAP,5,03,Minnesota
1823,0.0,GAP,5,02,Minnesota
1824,0.0,GAP,10,02,Minnesota
1825,1.0,GAP,15,01,Minnesota
1826,1.0,GAP,20,04,Minnesota
1827,0.6576666831970215,GAP,5,04,Minnesota
1828,1.0,GAP,15,04,Minnesota
1829,0.0,GAP,5,05,Minnesota
1830,1.0,GAP,20,01,Minnesota
1831,0.0,GAP,10,05,Buffalo
1832,0.0,GAP,25,05,Buffalo
1833,0.0,GAP,35,02,Buffalo
1834,0.0,GAP,30,01,Buffalo
1835,0.0,GAP,15,03,Buffalo
1836,0.0,GAP,20,03,Buffalo
1837,0.0,GAP,30,04,Buffalo
1838,0.0,GAP,20,01,Buffalo
1839,0.0,GAP,15,04,Buffalo
1840,0.0,GAP,30,03,Buffalo
1841,0.0,GAP,20,04,Buffalo
1842,0.0,GAP,15,01,Buffalo
1843,0.0,GAP,10,02,Buffalo
1844,0.0,GAP,35,05,Buffalo
1845,0.0,GAP,25,02,Buffalo
1846,0.0,GAP,35,04,Buffalo
1847,0.0,GAP,25,03,Buffalo
1848,0.0,GAP,10,03,Buffalo
1849,0.0,GAP,35,01,Buffalo
1850,0.0,GAP,30,02,Buffalo
1851,0.0,GAP,20,05,Buffalo
1852,0.0,GAP,15,05,Buffalo
1853,0.0,GAP,20,02,Buffalo
1854,0.0,GAP,30,05,Buffalo
1855,0.0,GAP,5,01,Buffalo
1856,0.0,GAP,5,03,Buffalo
1857,0.0,GAP,5,02,Buffalo
1858,0.0,GAP,15,02,Buffalo
1859,0.0,GAP,10,01,Buffalo
1860,0.0,GAP,25,04,Buffalo
1861,0.0,GAP,35,03,Buffalo
1862,0.0,GAP,5,04,Buffalo
1863,0.0,GAP,10,04,Buffalo
1864,0.0,GAP,5,05,Buffalo
1865,0.0,GAP,25,01,Buffalo
1866,0.0,GAP,10,04,Detroit
1867,0.8889999985694885,GAP,10,01,Detroit
1868,0.0,GAP,15,02,Detroit
1869,0.5759999752044678,GAP,12,02,Detroit
1870,0.0,GAP,20,02,Detroit
1871,0.0,GAP,12,05,Detroit
1872,0.0,GAP,15,05,Detroit
1873,0.0,GAP,20,05,Detroit
1874,0.0,GAP,10,03,Detroit
1875,0.0,GAP,5,01,Detroit
1876,0.0,GAP,5,02,Detroit
1877,0.0,GAP,5,03,Detroit
1878,0.7634999752044678,GAP,10,02,Detroit
1879,0.0,GAP,15,01,Detroit
1880,0.0,GAP,12,01,Detroit
1881,0.5289999842643738,GAP,20,04,Detroit
1882,0.9309999942779541,GAP,12,04,Detroit
1883,0.0,GAP,5,05,Detroit
1884,0.0,GAP,15,04,Detroit
1885,0.0,GAP,5,04,Detroit
1886,0.0,GAP,20,01,Detroit
1887,0.0,GAP,20,03,Detroit
1888,0.0,GAP,15,03,Detroit
1889,0.0,GAP,12,03,Detroit
1890,0.9944999814033508,GAP,10,05,Detroit
1891,0.0,GAP,4,03,Washington
1892,0.008500000461935997,GAP,4,02,Washington
1893,0.0,GAP,15,02,Washington
1894,0.0,GAP,20,02,Washington
1895,0.0,GAP,4,01,Washington
1896,0.0,GAP,4,04,Washington
1897,0.0,GAP,10,04,Washington
1898,0.0,GAP,4,05,Washington
1899,0.0,GAP,10,01,Washington
1900,0.0,GAP,10,03,Washington
1901,0.00800000037997961,GAP,5,01,Washington
1902,0.0,GAP,5,02,Washington
1903,0.22949999570846558,GAP,5,03,Washington
1904,0.0,GAP,15,05,Washington
1905,0.3734999895095825,GAP,5,05,Washington
1906,0.0,GAP,20,05,Washington
1907,0.0,GAP,5,04,Washington
1908,0.0,GAP,20,04,Washington
1909,0.0,GAP,15,01,Washington
1910,0.0,GAP,20,01,Washington
1911,0.0,GAP,15,04,Washington
1912,0.0,GAP,10,02,Washington
1913,0.35600000619888306,GAP,10,05,Washington
1914,0.0,GAP,20,03,Washington
1915,0.0,GAP,15,03,Washington
1916,0.0,GAP,15,02,Jacksonville
1917,0.0,GAP,12,02,Jacksonville
1918,0.0,GAP,20,02,Jacksonville
1919,0.0,GAP,10,04,Jacksonville
1920,0.0,GAP,10,01,Jacksonville
1921,0.0,GAP,5,03,Jacksonville
1922,0.0,GAP,10,03,Jacksonville
1923,0.0,GAP,5,02,Jacksonville
1924,0.0,GAP,5,01,Jacksonville
1925,0.0,GAP,12,05,Jacksonville
1926,0.0,GAP,5,04,Jacksonville
1927,0.0,GAP,15,05,Jacksonville
1928,0.0,GAP,5,05,Jacksonville
1929,0.0,GAP,20,05,Jacksonville
1930,0.0,GAP,15,01,Jacksonville
1931,0.0,GAP,12,01,Jacksonville
1932,0.0,GAP,20,04,Jacksonville
1933,0.0,GAP,12,04,Jacksonville
1934,0.0,GAP,15,04,Jacksonville
1935,0.0,GAP,20,01,Jacksonville
1936,0.0,GAP,10,02,Jacksonville
1937,0.0,GAP,10,05,Jacksonville
1938,0.8899999856948853,GAP,20,03,Jacksonville
1939,0.0,GAP,15,03,Jacksonville
1940,0.0,GAP,12,03,Jacksonville
